"appId","criteriaJson","date","replyDate","replyText","reviewId","score","scoreText","scrapedAt","text","thumbsUp","title","url","userImage","userName","version"
"com.fsn.nykaa",,"2026-08-20T06:13:38.775Z","2026-08-20T06:23:14.642Z","Hi, we would not want any of our customers to feel this way. We'd like to know what went wrong and help you with it. Can you please mail us  at support@nykaa.com so that we can have this addressed for you.

","665aade5-fad2-432c-a51c-98924b0d5806","1","1","2026-08-21T08:12:52.244Z","this app is only looting way without any discounts in fact show any product price higher than that real price and then discount on this less which are not mentioned on that products. I just received my ponds gel cream and on the app that price is 395 after discount I received in 387rs and the real price on the product is 349rs and mentioned on the app easy return policy still not return my product. very very shameful app... I will never ever again use this app..","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=665aade5-fad2-432c-a51c-98924b0d5806","https://play-lh.googleusercontent.com/a/ACg8ocIurg1DsHutVb2Ro5wpUcJ8wjCvferm0G3lFFMPehen5ZhLQA=mo","deepika sharma","4.0.1"
"com.fsn.nykaa",,"2026-08-20T06:08:25.183Z","2026-08-20T06:23:41.808Z","Hi, we would not want any of our customers to feel this way. We'd like to know what went wrong and help you with it. Can you please mail us  at support@nykaa.com so that we can have this addressed for you.

","7ee5d67b-1662-4fb5-9219-632310a8987a","1","1","2026-08-21T08:12:52.244Z","always gives wrong updates of your order","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=7ee5d67b-1662-4fb5-9219-632310a8987a","https://play-lh.googleusercontent.com/a/ACg8ocI9nWjzFEBgTHmpVI0oRSA_JCpE9BAsCY2gB3kyDPFv9gtfYM3J=mo","Rutuja Dalvi","4.0.4"
"com.fsn.nykaa",,"2026-08-20T05:59:16.448Z","2026-08-20T06:24:20.387Z","Hey, thank you for taking the time to share your feedback. Happy shopping!!

","00fb1d45-3b28-4162-86f1-47263d5fdb72","4","4","2026-08-21T08:12:52.244Z","The most reliable and useful app... I recommend everyone use it.","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=00fb1d45-3b28-4162-86f1-47263d5fdb72","https://play-lh.googleusercontent.com/a/ACg8ocIfgAfMMs4y-5hSq6fFn6HVr-o_asHumH9SFHZg4btgBy3skw=mo","Bidisha Mondal","4.0.4"
"com.fsn.nykaa",,"2026-08-20T05:58:18.900Z","2026-08-20T06:05:10.180Z","Hi Radha Kumari, we are grateful for your feedback and will continue to strive to provide our customers with the highest quality of service and products. Keep exploring!","7e8437fd-e6a5-4b7c-8631-496856a1bc6d","5","5","2026-08-21T08:12:52.244Z","very good 👍","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=7e8437fd-e6a5-4b7c-8631-496856a1bc6d","https://play-lh.googleusercontent.com/a/ACg8ocJ7hrX4OyCY8GSDHIB0XtMo9K_ACtJhXbxQ7_VmIf-6a9lfrA=mo","Radha Kumari","4.0.4"
"com.fsn.nykaa",,"2026-08-20T05:54:15.300Z","2026-08-20T05:59:06.720Z","Hey Shoyab Qureshi, your feedback means a lot to us. We're committed to continuously bringing you products and services that will keep you thrilled. Keep exploring and happy shopping!","03e4ae06-f9a7-43bf-a321-b5a8a6837495","5","5","2026-08-21T08:12:52.244Z","good 👍","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=03e4ae06-f9a7-43bf-a321-b5a8a6837495","https://play-lh.googleusercontent.com/a-/ALV-UjVMi_dveITQAM-DKPrrbpe-79pnJN3-yC-wuOYISY_rVIEc_pAI","Shoyab Qureshi","4.0.4"
"com.fsn.nykaa","[{""criteria"":""vaf_app_quality_ads_intrusiveness"",""rating"":2},{""criteria"":""vaf_phase1_loyalty_program"",""rating"":2},{""criteria"":""vaf_app_quality_visual_appeal"",""rating"":2}]","2026-08-20T05:44:07.430Z","2026-08-20T05:51:01.123Z","Hi, we would not want any of our customers to feel this way. We'd like to know what went wrong and help you with it. Can you please mail us  at support@nykaa.com so that we can have this addressed for you.

","11dd4d5e-603c-46fc-bc08-de09f8a0adc7","1","1","2026-08-21T08:12:52.244Z","bhut hi bekar hai product return nahi karta or sahi saman bhi nhi bheja 1 item short nikla h","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=11dd4d5e-603c-46fc-bc08-de09f8a0adc7","https://play-lh.googleusercontent.com/a/ACg8ocLm20FOeqIHWknQLt9Rc-Hme0DoEE_Da0oILzjYCdPO7KQ5Sw=mo","Aman Singh","4.0.4"
"com.fsn.nykaa",,"2026-08-20T05:29:54.120Z","2026-08-20T05:51:22.674Z","Hey, thank you for taking the time to share your feedback. Happy shopping!!

","e38f1d8b-35cd-4c41-89c7-a2f978c080a3","3","3","2026-08-21T08:12:52.244Z","good","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=e38f1d8b-35cd-4c41-89c7-a2f978c080a3","https://play-lh.googleusercontent.com/a/ACg8ocJ5bscIVydWiCpo-YnhoHunSBtuwPLbr6ulcM6tCLCxUfj-QSTh=mo","sarswati hessa","4.0.4"
"com.fsn.nykaa",,"2026-08-20T05:29:13.272Z","2026-08-20T05:34:23.536Z","Hey Kishan, thank you for taking the time to rate us!","3875b541-63b0-4950-a2c3-0a01884fce16","5","5","2026-08-21T08:12:52.244Z","nice","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=3875b541-63b0-4950-a2c3-0a01884fce16","https://play-lh.googleusercontent.com/a-/ALV-UjW1bAhDGOjI825zEiO3dqKA0NTFnUGhQqdsVx6-QUjsXa1kCNyt","Kishan","4.0.4"
"com.fsn.nykaa",,"2026-08-20T05:22:53.509Z","2026-08-20T05:51:49.583Z","Hey, thank you for taking the time to share your feedback. Happy shopping!!

","c82875d9-62ba-4d1a-bb18-8c49abd67ef0","5","5","2026-08-21T08:12:52.244Z","good🦸","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=c82875d9-62ba-4d1a-bb18-8c49abd67ef0","https://play-lh.googleusercontent.com/a-/ALV-UjVvegUGqwgaIMx_x0mhM_eb1cNUtydXlNotT-cPyKgyWfa7isM","Phurten Tamang","4.0.3"
"com.fsn.nykaa",,"2026-08-20T04:33:55.217Z","2026-08-20T04:48:29.342Z","Hi, thank you for the rating!","bfd3346c-5ba6-4f31-a2aa-e242024e3f57","5","5","2026-08-21T08:12:52.244Z","🌟🌟🌟🌟🌟","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=bfd3346c-5ba6-4f31-a2aa-e242024e3f57","https://play-lh.googleusercontent.com/a-/ALV-UjXfTTubXoZmItkmK7hyHJtIN78OK6YyDl0Lf9L6C2-WLBvhJMij","PREM SAGAR KUMAR","4.0.4"
"com.fsn.nykaa",,"2026-08-20T04:27:32.178Z","2026-08-20T04:33:55.592Z","Hi Aruna Kumar Mishra, we are grateful for your feedback and will continue to strive to provide our customers with the highest quality of service and products. Keep exploring!","7f5ced14-455b-47fb-8b02-ab2d7d507ac9","5","5","2026-08-21T08:12:52.244Z","best app forever","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=7f5ced14-455b-47fb-8b02-ab2d7d507ac9","https://play-lh.googleusercontent.com/a/ACg8ocL9n-xu2oeDhzwyRAkSaisLvXPXzkIwQRUC_aLGH0Tbix1DHg=mo","Aruna Kumar Mishra","4.0.4"
"com.fsn.nykaa",,"2026-08-20T04:18:11.284Z","2026-08-20T04:24:51.206Z","Hi Sukhi Khattra, we are grateful for your feedback and will continue to strive to provide our customers with the highest quality of service and products. Keep exploring!","0c239582-534e-45d4-8c10-b5fe09a34bef","5","5","2026-08-21T08:12:52.244Z","good","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=0c239582-534e-45d4-8c10-b5fe09a34bef","https://play-lh.googleusercontent.com/a-/ALV-UjXr2ssVxL-g_u0MgBzY3AL6uj8_F1EeX57FRnTmRTXCkb2TgmpH","Sukhi Khattra","4.0.4"
"com.fsn.nykaa",,"2026-08-20T04:10:53.749Z","2026-08-20T04:47:07.327Z","Hi, thank you for the rating!","d1650c7c-71af-42ad-9a8b-9be9515a6040","5","5","2026-08-21T08:12:52.244Z","👌","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=d1650c7c-71af-42ad-9a8b-9be9515a6040","https://play-lh.googleusercontent.com/a/ACg8ocLdcc_d6tVhnO1UAj2fAwk1dbG2BiPfsLduakI6s2h3oUueFw=mo","Vijay Rawal","4.0.4"
"com.fsn.nykaa",,"2026-08-20T04:06:57.550Z","2026-08-20T04:08:42.347Z","Hey, thank you for taking the time to share your feedback. Happy Shopping!","eca4f17b-e22f-4a1a-b091-7ad39d4a8a2f","5","5","2026-08-21T08:12:52.244Z","nice","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=eca4f17b-e22f-4a1a-b091-7ad39d4a8a2f","https://play-lh.googleusercontent.com/a/ACg8ocL-IK0WOVr9uGYvNe70YRlKWhtSTEEbqAaMUbhQHEkRMy_9bA=mo","Suchitra Maji","4.0.4"
"com.fsn.nykaa",,"2026-08-20T03:50:41.184Z","2026-08-20T04:04:30.597Z","Hey, thank you for taking the time to share your feedback. Happy shopping!!

","7700ca87-9e18-4c14-ba61-800d7b92ccb6","5","5","2026-08-21T08:12:52.244Z","thank you nayaka","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=7700ca87-9e18-4c14-ba61-800d7b92ccb6","https://play-lh.googleusercontent.com/a-/ALV-UjWoM7k5wLgx6pYWPMI8jFbWwkZD0WXSQxpB8MmCe_z6j-mxB3HgYQ","KRISHNA AHIR","4.0.4"
"com.fsn.nykaa",,"2026-08-20T03:46:13.610Z","2026-08-20T03:51:41.987Z","Hey Nishtha Patel, your feedback means a lot to us. We're committed to continuously bringing you products and services that will keep you thrilled. Keep exploring and happy shopping!","b2a46286-b4c8-4bc0-8c2a-4441d400178e","4","4","2026-08-21T08:12:52.244Z","good","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=b2a46286-b4c8-4bc0-8c2a-4441d400178e","https://play-lh.googleusercontent.com/a/ACg8ocL4-oopBD_XDPrs4SquiX2P51cDb_WUMs7mCkfKRqj6mXPzLA=mo","Nishtha Patel","4.0.4"
"com.fsn.nykaa",,"2026-08-20T03:40:23.229Z","2026-08-20T03:45:28.665Z","Hi Rabia Aziz! We are sorry to hear about this. Please highlight this concern to us at support@nykaa.com, so the team can assist you with this.","6d072bad-d375-4826-bb63-e982e87baea5","1","1","2026-08-21T08:12:52.244Z","worst app ever. canceled my order just two days before my wedding without any reasons traumatising customers.and not helping out .worst worst ever app.not using it ever again","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=6d072bad-d375-4826-bb63-e982e87baea5","https://play-lh.googleusercontent.com/a-/ALV-UjXMYPYBuIDWirHke604eEXVmSvcEh_qte1ulQ8ZnOti2UaAajWz","Rabia Aziz","4.0.4"
"com.fsn.nykaa",,"2026-08-20T03:36:21.511Z","2026-08-20T03:42:25.505Z","Hey Rehmat Vij, we regret to hear this, we'd like to know what went wrong and help you with it. We request you to email us at support@nykaa.com with your order details so that we can have this addressed for you.","e10e13d9-67e9-4e04-b292-c0014ab1dc13","1","1","2026-08-21T08:12:52.244Z","nyka is the worst brand I've used till today.. they will not return or exchange ur product..do not provide any solution..and waste your time until you get tired and stop complaining... highly disappointed..not going to use it in future ever..worst app","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=e10e13d9-67e9-4e04-b292-c0014ab1dc13","https://play-lh.googleusercontent.com/a/ACg8ocITZUVztv3_HPvcGbeez6r6uScq34gdtjHGRNTxo-m8cz9mFg=mo","Rehmat Vij","4.0.4"
"com.fsn.nykaa",,"2026-08-20T03:12:31.260Z","2026-08-20T03:18:32.979Z","Hey Chandrika Madan, thank you for taking the time to rate us!","7162d08d-0f50-46f1-8330-c09bf18b3e5c","5","5","2026-08-21T08:12:52.244Z","excellent choice for best price 👌 👍","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=7162d08d-0f50-46f1-8330-c09bf18b3e5c","https://play-lh.googleusercontent.com/a/ACg8ocI0AGkfKP_z-Dbqk9kl3V-dmsmrjP8M12KFQjKs7mxQdTTDGQ=mo","Chandrika Madan","4.0.4"
"com.fsn.nykaa",,"2026-08-20T02:53:16.595Z","2026-08-20T03:00:27.136Z","Hey anu Chauhan, thank you for taking the time to rate us!","21aaf138-9b77-4036-aa94-8d2b3a391a49","5","5","2026-08-21T08:12:52.244Z","great","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=21aaf138-9b77-4036-aa94-8d2b3a391a49","https://play-lh.googleusercontent.com/a/ACg8ocJG_qx6TZjTeqLn71x6_X7Hfqh8w1PaJd-Q96JFS-7T-bKSRO2Y=mo","anu Chauhan","4.0.3"
"com.fsn.nykaa",,"2026-08-20T02:46:36.765Z","2026-08-20T04:04:47.815Z","Hey, thank you for taking the time to share your feedback. Happy shopping!!

","eed9b1e5-7a68-4460-aa53-1b6d40dde3e5","5","5","2026-08-21T08:12:52.244Z","valo","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=eed9b1e5-7a68-4460-aa53-1b6d40dde3e5","https://play-lh.googleusercontent.com/a/ACg8ocJlg3bNrFd-wZ9t_9kVYk6UAKHpSl_zM9BVAsmtHNLLJlWOsg=mo","Mampi Adak","4.0.4"
"com.fsn.nykaa",,"2026-08-20T02:20:08.777Z","2026-08-20T02:27:17.950Z","Hi Divya Thakor, we are grateful for your feedback and will continue to strive to provide our customers with the highest quality of service and products. Keep exploring!","926a8e86-8122-4657-919f-0d07e81003ba","5","5","2026-08-21T08:12:52.244Z","give the best product.","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=926a8e86-8122-4657-919f-0d07e81003ba","https://play-lh.googleusercontent.com/a/ACg8ocIf0-4ICYZSj6DX2SJFffTYI1h7VSzwlgPg0Uaw3QkwePCcRw=mo","Divya Thakor","4.0.4"
"com.fsn.nykaa",,"2026-08-20T01:52:25.833Z","2026-08-20T01:57:03.944Z","Hey Queen gogoi, thank you for taking the time to rate us!","11a206a4-fce0-4429-9a5d-bcbad43b8287","5","5","2026-08-21T08:12:52.244Z","good 👍","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=11a206a4-fce0-4429-9a5d-bcbad43b8287","https://play-lh.googleusercontent.com/a-/ALV-UjXYPZpYlNSTyR4HQ5HnnchfrDHU5TSRZmp9PVE3LwM2Z0x_x58","Queen gogoi","4.0.4"
"com.fsn.nykaa",,"2026-08-20T01:46:55.638Z","2026-08-20T04:05:03.774Z","Hey, thank you for taking the time to share your feedback. Happy shopping!!

","a6c5c069-b8f4-4132-820b-e0afac1a3f96","5","5","2026-08-21T08:12:52.244Z","very super","1",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=a6c5c069-b8f4-4132-820b-e0afac1a3f96","https://play-lh.googleusercontent.com/a/ACg8ocIquDzShGPRaHQWUujuMW_TLPc8HgmTgynRx_G_AqqGNtkMfA=mo","Banu Mathi G","4.0.4"
"com.fsn.nykaa","[{""criteria"":""vaf_phase1_loyalty_program"",""rating"":2},{""criteria"":""vaf_app_quality_visual_appeal"",""rating"":2},{""criteria"":""vaf_app_quality_ads_intrusiveness"",""rating"":2}]","2026-08-20T01:46:30.902Z","2026-08-20T01:53:58.959Z","Hey Beena Barthwal, we regret to hear this, we'd like to know what went wrong and help you with it. We request you to email us at support@nykaa.com with your order details so that we can have this addressed for you.","e63d5f14-c330-4fce-8af9-fca11fcf34bf","1","1","2026-08-21T08:12:52.244Z","they don't return your order don't by product from here they give you bad product and at the last they will say this is uss product aur they don't give your money back","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=e63d5f14-c330-4fce-8af9-fca11fcf34bf","https://play-lh.googleusercontent.com/a/ACg8ocI8ffDUxHZfVjDXGj2Oid8P7mIGnxFwOWiVJPs7TnXdVZQu_g=mo","Beena Barthwal","4.0.4"
"com.fsn.nykaa",,"2026-08-20T01:46:17.299Z","2026-08-20T01:54:01.892Z","Hey Asma C. R, your feedback means a lot to us. We're committed to continuously bringing you products and services that will keep you thrilled. Keep exploring and happy shopping!","b9b43409-69a6-4fee-9519-052ea344e9f0","4","4","2026-08-21T08:12:52.244Z","good priduct","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=b9b43409-69a6-4fee-9519-052ea344e9f0","https://play-lh.googleusercontent.com/a/ACg8ocK9JKhmBLAxJSPSd042oOqJvyEoQcFZhehpOIrg2H3E56pFaQ=mo","Asma C. R","4.0.3"
"com.fsn.nykaa",,"2026-08-20T01:21:33.993Z","2026-08-20T04:05:18.786Z","Hey, thank you for taking the time to share your feedback. Happy shopping!!

","526a5d30-6871-413b-afb3-7ca8e1f7e24f","4","4","2026-08-21T08:12:52.244Z","okay 👌👌","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=526a5d30-6871-413b-afb3-7ca8e1f7e24f","https://play-lh.googleusercontent.com/a/ACg8ocJg-Z_a1qo5S-m5SBBbn8dDGEjmgI_DnZq9p-r-RXOVWkDPbw=mo","Afjal Hossain","4.0.4"
"com.fsn.nykaa",,"2026-08-20T01:17:47.456Z","2026-08-20T04:05:31.731Z","Hey, thank you for taking the time to share your feedback. Happy shopping!!

","9f34f784-d13a-4a54-9940-247f4c39fe53","5","5","2026-08-21T08:12:52.244Z","wowwwww❤️","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=9f34f784-d13a-4a54-9940-247f4c39fe53","https://play-lh.googleusercontent.com/a/ACg8ocJHLhizCpcgZNKlfURI8fiwihW2rzbuHOwyPiuXSj--u4iTjg=mo","Mina rani Singha","4.0.4"
"com.fsn.nykaa",,"2026-08-19T23:59:58.200Z","2026-08-20T04:05:50.296Z","Hey, thank you for taking the time to share your feedback. Happy shopping!!

","79b36601-7f56-4991-a896-c12e0369d75e","3","3","2026-08-21T08:12:52.244Z","good 👍😊","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=79b36601-7f56-4991-a896-c12e0369d75e","https://play-lh.googleusercontent.com/a/ACg8ocI43N5PBimsmg4d5eBXjJu7YHGkPvJF6Uw9nozIsdT0QsHHAA=mo","Sagar Palaskar","4.0.4"
"com.fsn.nykaa",,"2026-08-19T22:03:11.246Z","2026-08-20T04:10:49.158Z","Hi, we appreciate your feedback!","e6bc175a-fbd2-490f-9c26-5fad953ac9ce","4","4","2026-08-21T08:12:52.244Z","pls fast delivery Krna","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=e6bc175a-fbd2-490f-9c26-5fad953ac9ce","https://play-lh.googleusercontent.com/a/ACg8ocK08q0uwbhYVDwpwQEYG4ZR7psy0HGT9PRAz-AgNJw2AAK_hA=mo","Madhu Gupta","4.0.4"
"com.fsn.nykaa","[{""criteria"":""vaf_app_quality_visual_appeal"",""rating"":2},{""criteria"":""vaf_app_quality_battery_heat"",""rating"":1},{""criteria"":""vaf_phase1_loyalty_program"",""rating"":2}]","2026-08-19T20:43:57.931Z","2026-08-20T04:46:46.440Z","Hi, we regret to hear this. We'd like to investigate this further. Kindly write to us via email at support@nykaa.com, so that we can have this addressed for you.","fa2e3f52-3c92-4092-8b90-90841f099323","1","1","2026-08-21T08:12:52.244Z","WORST! MONEY STUCK! order on 5 Aug promised by 10 Aug. Despite repeated followups, thr is no response. The delivery partner falsely marked me as “unreachable” and claimed an address issue, both false. I even tried contacting the delivery person, with no response. After 7 days, Nykaa cancelled the order and returned it to the warehouse. I paid ₹1261 bt they WILL refund only ₹1025. Y shd I bear 236 for your delivery failure? FULL REFUND PENDING. NO MONEY RECEIVED. already emailed you 100 times","0",,"https://play.google.com/store/apps/details?id=com.fsn.nykaa&reviewId=fa2e3f52-3c92-4092-8b90-90841f099323","https://play-lh.googleusercontent.com/a/ACg8ocKka8dIs4bQaBbn12w5p8zkj3PUtfcDgQYU6M9nvquKOGWAnQ=mo","Yashvi Bhavsar","4.0.4"
